gn_id,gn_gnc,gn_gnname,gn_mbile,gn_email,gn_dvcode,gn_version,gn_is_deleted,gn_created_at,gn_updated_at,gn_created_by,gn_updated_by,gn_version_number
129,1-1-09-240,ජයවඩනගම / Jayawadanagama / ஜெயவர்த்தன கம,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
130,1-1-09-245,අරුප්පිටිය / Aruppitiya / அருப்பிட்டிய,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
131,1-1-09-250,ආසිරි උයන / Asiri Uyana / ஆசிரிஉயண,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
132,1-1-09-255,බත්තරමුල්ල ‍   දකුණ / Battaramulla South / பத்தரமுல்ல ‎தெற்கு,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
133,1-1-09-260,රජමල්වත්ත / Rajamalwatta / இரஜமல்வத்த,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
134,1-1-09-265,පහළවෙල / Pahalawela / பஹல‎வெல,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
135,1-1-09-270,වික්‍රමසිංහපුර / Wickramasinghapura / விக்கிரமசிங்கபுர,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
136,1-1-09-275,වැල්ලන්ගිරිය / Wellangiriya / ‎வெல்லங்கிரிய,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
137,1-1-09-280,හෝකන්දර දකුණ / Hokandara South / ‍‍‎‍ஹோகந்தர ‎தெற்கு,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
138,1-1-09-285,අතුරුගිරියදකුණ / Athurugiriya South / அத்துருகிரிய ‎தெற்கு,,,DS0003,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
139,1-1-12-005,ජල්තර / Jalthara / ஜல்தர,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
140,1-1-12-010,හේන්පිට / Henpita / ‍‎‍ஹேண்பிட்ட,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
141,1-1-12-015,ආටිගල බටහිර / Atigala West / அடிகல ‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
142,1-1-12-020,ආටිගල නැගෙනහිර / Atigala East / அடிகல கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
143,1-1-12-025,බටවල / Batawala / பட்டவல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
144,1-1-12-030,වල්පිට / Walpita / வல்பிட்ட,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
145,1-1-12-035,නාවලමුල්ල / Nawalamulla / நாவலமுல்ல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
146,1-1-12-040,මීගස්මුල්ල / Meegasmulla / மீகஸ்முல்ல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
147,1-1-12-045,හබරකඩ  උතුර / Habarakada North / ஹபரகட வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
148,1-1-12-050,මුල්ලේගම උතුර / Mullegama North / முல்‍லேகம வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
149,1-1-12-055,මුල්ලේගම දකුණ / Mullegama South / முல்‍லேகம ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
150,1-1-12-060,හබරකඩ  දකුණ / Habarakada South / ஹபரகட ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
151,1-1-12-065,පනාගොඩ නගරය / Panagoda Town / பலாங்‎கொடை நகரம்,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
152,1-1-12-070,හේනවත්ත / Henawatta / ‍ஹேனவத்த,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
153,1-1-12-075,මිගොඩ   උතුර / Meegoda North / மீ‎கெகொடை வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
154,1-1-12-080,පානලුව / Panaluwa / பனலுவ,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
155,1-1-12-085,වටරැක උතුර / Watareka North / வட்ட‍ரேகா வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
156,1-1-12-090,මීගොඩ දකුණ / Meegoda South / மீ‎கொடை ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
157,1-1-12-095,ගොඩගම උතුර / Godagama North / ‎கொடகம வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
158,1-1-12-100,පනාගොඩ බටහිර / Panagoda West / பனா‎கொடை ‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
159,1-1-12-105,පනාගොඩ නැගෙනහිර / Panagoda East / பனா‎கொடை கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
160,1-1-12-110,හබරකඩ වත්ත / Habarakada Watta / ஹபரகட வத்த,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
161,1-1-12-115,හෝමාගම උතුර / Homagama North / ‍‎‍ஹோமாகம வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
162,1-1-12-120,හෝමාගම  බස්නාහිර / Homagama West / ‍‎‍ஹோமாகம ‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
163,1-1-12-125,හෝමාගම  දකුණ / Homagama South / ‍‎‍ஹோமாகம ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
164,1-1-12-130,ගලවිලවත්ත  උතුර / Galavilawatta North / கலவிலவத்த  வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
165,1-1-12-135,හෝමාගම නගරය / Homagama Town / ‍‎‍ஹோமாகம நகரம்,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
166,1-1-12-140,හෝමාගම නැගෙනහිර / Homagama East / ‍‎‍ஹோமாகம கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
167,1-1-12-145,පිටිපන නගරය / Pitipana Town / பிட்டிபன நகரம்,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
168,1-1-12-150,ගොඩගම  දකුණ / Godagama South / ‎கொடகம ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
169,1-1-12-155,කුරුදුවත්ත / Kurunduwatta / குருந்துவத்த,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
170,1-1-12-160,ගැහැනුවල / Gehenuwala / ‎கெ‎ஹெணுவல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
171,1-1-12-165,වටරැක දකුණ / Watareka South / வட்ட‍ரேகா ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
172,1-1-12-170,ඕවිටිගම / Ovitigama / ஓட்டிகம,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
173,1-1-12-175,කඳනවත්ත / Kandhanawatta / கந்தானவத்த,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
174,1-1-12-180,කිරිබෙරියකැළේ / Kiriberiyakele / கிரி‎பெரிய‎கெ‍லே,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
175,1-1-12-185,මාවතගම / Mawathagama / மாவத்தகம,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
176,1-1-12-190,කටුවාන / Katuwana / கட்டுவான,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
177,1-1-12-195,ගලවිලවත්ත දකුණ / Galavilawatta South / கலவிலவத்த ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
178,1-1-12-200,නියඳගල / Niyadagala / நியாந்தகல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
179,1-1-12-205,හිරිපිටිය / Hiripitiya / ஹிரிபிட்டிய,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
180,1-1-12-210,මාම්බුල්ගොඩ / Mambulgoda / மாம்புல்‎கொட,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
181,1-1-12-215,කිතලුහේන / Kithulhena / கித்துல்‍ஹேன,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
182,1-1-12-220,සිද්ධමුල්ල    උතුර / Siddamulla North / சித்தேமுல்ல வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
183,1-1-12-225,සිද්ධමුල්ල දකුණ / Siddamulla South / சித்தமுல்ல ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
184,1-1-12-230,මත්තේගොඩ බටහිර / Mattegoda West / மத்‍தே‎கொட ‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
185,1-1-12-235,මත්තේගොඩ මධ්‍යම ඒ / Mattegoda Central  A / மத்திய மத்‍தே‎கொட  A,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
186,1-1-12-240,මත්තේගොඩ නැගෙනහිර / Mattegoda East / மத்‍தே‎கொட கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
187,1-1-12-245,බ්‍රහ්මණගම / Brahmanagama / பிரமணாகம,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
188,1-1-12-250,ධිපාන්ගොඩ / Deepangoda / தீபங்‎கொட,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
189,1-1-12-255,මාගම්මන බටහිර / Magammana West / மாகம்மண ‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
190,1-1-12-260,මාගම්මන නැගනහිර / Magammana East / மாகம்மண கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
191,1-1-12-265,උධුවන / Uduwana / உடுவண,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
192,1-1-12-270,ප්‍රසන්නපුර / Prasannapura / பிரசன்னபுர,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
193,1-1-12-275,පිටිපන උතුර / Pitipana North / பிட்டிபன வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
194,1-1-12-280,සුවපුබුදුගම / Suwapubudugama / சுவபுதுகம,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
195,1-1-12-285,පිටිපන   දකුණ / Pitipana South / பிட்டிபன ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
196,1-1-12-290,දොළහේන / Dolahena / ‎தொல‍ஹன,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
197,1-1-12-295,දියගම නැගෙනහිර / Diyagama East / தியகம கிழக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
198,1-1-12-300,දියගම බටහිර / Diyagama West / தியகம ‍‍மேற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
199,1-1-12-305,කිරිගම්පමුනුව / Kirigampamunuwa / கிரிகம்பமுணுவ,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
200,1-1-12-310,මත්තේගොඩ මධ්‍යම බී / Mattegoda Central B / மத்திய மத்தே‎கொட ' B ',,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
201,1-1-12-315,සියබලාගොඩ    උතුර / Siyambalagoda North / சியம்பலா‎கொட வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
202,1-1-12-320,කුඩමාදුව / Kudamaduwa / குடாமடுவ,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
203,1-1-12-325,සංඝාරාම / Sangarama / சங்கஹராம,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
204,1-1-12-330,සියඔලාගොඩ   දකුණ / Siyambalagoda South / சியம்பலா‎கொட ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
205,1-1-12-335,රිලාවල / Rilawala / ரிலாவல,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
206,1-1-12-340,කහතුඩුව බටහිර / Kahathuduwa West / கஹதுடுவ,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
207,1-1-12-345,කිරිවත්තුඩුව   දකුණ / Kiriwattuduwa South / கிரிவத்துடுவ ‎தெற்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
208,1-1-12-350,කිරිවත්තුඩුව උතුර / Kiriwattuduwa North / கிரிவத்துடுவ வடக்கு,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
209,1-1-12-355,මූණමලේ - යකහලුව / Moonamale - Yakahaluwa / மூணம‍லே - யக்காஹலுவ,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
210,1-1-12-360,කිතුලවිල / Kithulavila / கிதுலவில,,,DS0004,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
